Date,Region_ID,Meals_Distributed,Meals_Requested,Temperature,Rainfall,Festival_Flag,Disaster_Flag,Population,Food_Availability_Index
2023-01-30,R03,1090,1844,14.4,0.0,0,1,96971,0.7072
2023-01-31,R03,1168,1967,16.7,0.0,0,1,96640,0.7603
2023-02-01,R03,1342,2276,19.5,2.6,0,1,97674,0.736
2023-02-02,R03,965,998,22.0,2.7,0,0,97425,0.7904
2023-02-03,R03,1106,1188,22.9,7.4,0,0,97167,0.821
2023-02-04,R03,959,1093,22.4,0.0,0,0,97773,0.7417
2023-02-05,R03,936,1036,19.0,0.0,0,0,97922,0.7573
2023-02-06,R03,925,987,12.4,4.4,0,0,96621,0.7188
2023-02-07,R03,810,904,22.4,0.0,0,0,97132,0.7176
2023-02-08,R03,828,960,21.2,0.0,0,0,97399,0.7902
2023-02-09,R03,893,1013,22.4,0.8,0,0,97170,0.7778
2023-02-10,R03,796,946,23.8,0.0,0,0,97658,0.8328
2023-02-11,R03,878,1003,21.4,7.6,0,0,97887,0.7824
2023-02-12,R03,815,929,23.7,0.0,0,0,97558,0.8239
2023-02-13,R03,842,900,20.8,4.8,0,0,96975,0.7707
2023-02-14,R03,776,804,18.7,4.1,0,0,97513,0.818
2023-02-15,R03,753,851,21.7,0.0,0,0,97357,0.8174
2023-02-16,R03,779,903,21.2,3.2,0,0,97734,0.8467
2023-02-17,R03,781,925,26.1,2.7,0,0,97825,0.8011
2023-02-18,R03,766,881,24.2,9.8,0,0,97273,0.8433
2023-02-19,R03,848,897,22.3,6.0,0,0,97790,0.8
2023-02-20,R03,801,850,18.3,0.0,0,0,96856,0.8484
2023-02-21,R03,705,733,15.7,6.1,0,0,97553,0.796
2023-02-22,R03,724,805,16.0,3.1,0,0,97701,0.7761
2023-02-23,R03,831,865,14.5,4.5,0,0,97170,0.8039
2023-02-24,R03,824,885,15.3,3.6,0,0,97794,0.7776
2023-02-25,R03,888,942,25.2,1.0,0,0,97468,0.8911
2023-02-26,R03,683,849,22.7,0.0,0,0,97102,0.9036
2023-02-27,R03,762,913,26.1,0.0,0,0,97955,0.7813
2023-02-28,R03,807,832,21.3,0.0,0,0,97437,0.8016
2023-03-01,R03,748,806,27.2,4.8,0,0,96765,0.8282
2023-03-02,R03,831,952,27.4,5.8,0,0,97774,0.773
2023-03-03,R03,914,1059,24.2,0.0,0,0,96711,0.8586
2023-03-04,R03,902,992,27.6,2.4,0,0,97096,0.8484
2023-03-05,R03,879,921,27.2,5.1,0,0,97326,0.8091
2023-03-06,R03,770,924,22.5,4.6,0,0,97499,0.7864
2023-03-07,R03,1037,1112,20.9,0.0,1,0,97818,0.7386
2023-03-08,R03,1145,1216,24.0,0.0,1,0,96829,0.8587
2023-03-09,R03,1167,1240,31.5,7.3,1,0,98343,0.8604
2023-03-10,R03,1350,1496,21.2,0.0,1,0,97704,0.7922
2023-03-11,R03,1287,1417,28.1,0.0,1,0,97867,0.7434
2023-03-12,R03,1120,1235,24.9,0.0,1,0,97317,0.8633
2023-03-13,R03,823,965,25.8,2.3,0,0,97409,0.7602
2023-03-14,R03,753,848,23.3,0.0,0,0,96977,0.8255
2023-03-15,R03,737,849,21.8,2.2,0,0,97592,0.8269
2023-03-16,R03,762,919,22.7,0.2,0,0,98121,0.826
2023-03-17,R03,932,1008,26.8,4.0,0,0,97274,0.7847
2023-03-18,R03,734,831,24.0,2.8,0,0,97283,0.8
2023-03-19,R03,964,1045,22.8,11.0,0,0,98309,0.8319
2023-03-20,R03,709,831,25.4,0.0,0,0,97295,0.7976
2023-03-21,R03,721,845,25.8,4.7,0,0,97974,0.8566
2023-03-22,R03,823,874,23.9,5.1,0,0,97772,0.8409
2023-03-24,R03,890,915,25.8,0.0,0,0,97127,0.7624
2023-03-25,R03,805,976,28.7,8.4,0,0,97861,0.8307
2023-03-26,R03,908,976,30.6,8.5,0,0,97608,0.788
2023-03-27,R03,771,849,26.1,3.3,0,0,97086,0.8584
2023-03-28,R03,799,869,25.6,0.0,0,0,97644,0.7661
2023-03-29,R03,842,917,23.5,4.9,0,0,97702,0.8071
2023-03-30,R03,1724,2645,29.2,4.8,0,1,98317,0.7958
2023-03-31,R03,1917,2823,31.0,1.4,0,1,97005,0.8592
2023-04-01,R03,2182,3270,32.4,0.2,0,1,98221,0.7695
2023-04-02,R03,1953,2890,31.5,1.4,0,1,97859,0.8575
2023-04-03,R03,1891,2841,33.0,0.2,0,1,97799,0.8465
2023-04-04,R03,878,906,34.1,3.8,0,0,96763,0.8679
2023-04-05,R03,851,949,31.6,0.0,0,0,97817,0.7908
2023-04-06,R03,943,1016,30.2,0.4,0,0,97428,0.8656
2023-04-07,R03,1014,1145,34.0,9.9,0,0,97185,0.8293
2023-04-08,R03,1006,1055,27.0,0.0,0,0,98437,0.831
2023-04-09,R03,849,930,27.5,13.8,0,0,97826,0.8367
2023-04-10,R03,823,924,28.2,0.0,0,0,97690,0.8228
2023-04-11,R03,819,891,28.9,0.0,0,0,97663,0.757
2023-04-12,R03,899,946,33.7,0.0,0,0,97241,0.8232
2023-04-13,R03,1222,1291,34.2,0.1,1,0,98812,0.8141
2023-04-14,R03,1306,1344,33.4,0.1,1,0,98465,0.7863
2023-04-15,R03,1305,1340,30.4,10.8,1,0,97082,0.8777
2023-04-16,R03,1061,1164,30.3,5.9,1,0,97729,0.7614
2023-04-17,R03,1251,1308,30.4,0.0,1,0,96907,0.7888
2023-04-18,R03,965,1041,25.1,0.0,1,0,97486,0.8029
2023-04-19,R03,794,841,29.9,0.0,0,0,98065,0.8361
2023-04-20,R03,865,940,30.8,0.0,0,0,98071,0.7971
2023-04-21,R03,876,1057,30.8,0.0,0,0,97426,0.812
2023-04-22,R03,872,968,33.9,3.2,0,0,97536,0.8969
2023-04-23,R03,890,969,35.6,3.3,0,0,97796,0.8021
2023-04-24,R03,679,804,32.8,3.8,0,0,97161,0.851
2023-04-25,R03,799,843,35.1,0.0,0,0,97017,0.8258
2023-04-26,R03,814,969,34.5,2.0,0,0,97536,0.8053
2023-04-27,R03,817,951,30.4,6.6,0,0,98149,0.7962
2023-04-28,R03,912,1119,34.4,0.0,0,0,97738,0.7372
2023-04-29,R03,951,1081,33.8,8.1,0,0,98291,0.8266
2023-04-30,R03,953,1022,33.6,8.4,0,0,97500,0.7752
2023-05-01,R03,1569,1648,39.5,0.3,1,0,98290,0.6843
2023-05-02,R03,1490,1610,37.3,6.8,1,0,97518,0.6909
2023-05-03,R03,1466,1644,33.6,0.0,1,0,97969,0.7023
2023-05-04,R03,1539,1672,38.4,2.2,1,0,97472,0.7716
2023-05-05,R03,1578,1716,31.4,9.2,1,0,97456,0.6875
2023-05-06,R03,1028,1088,40.5,2.1,0,0,97858,0.7027
2023-05-07,R03,991,1201,34.6,5.8,0,0,98001,0.817
2023-05-08,R03,988,1096,36.0,0.0,0,0,98256,0.6661
2023-05-09,R03,933,1143,38.0,1.6,0,0,98104,0.7422
2023-05-10,R03,883,1067,37.7,4.2,0,0,97721,0.7041
2023-05-11,R03,942,1103,36.1,0.0,0,0,97257,0.7178
2023-05-12,R03,1210,1303,36.4,2.1,0,0,98249,0.6503
2023-05-13,R03,1083,1144,40.7,0.0,0,0,97129,0.6484
2023-05-14,R03,947,1017,35.2,0.0,0,0,98259,0.7113
2023-05-15,R03,910,989,39.8,0.0,0,0,97917,0.7203
2023-05-16,R03,849,878,35.9,0.0,0,0,96594,0.6902
2023-05-17,R03,878,1010,34.3,1.2,0,0,97355,0.662
2023-05-18,R03,1031,1094,36.4,4.4,0,0,97816,0.619
2023-05-19,R03,1041,1130,37.6,1.8,0,0,97566,0.6917
2023-05-20,R03,1162,1234,36.1,0.0,0,0,97488,0.7058
2023-05-21,R03,1041,1133,39.4,0.0,0,0,96875,0.5938
2023-05-22,R03,876,1013,38.1,2.4,0,0,97089,0.7865
2023-05-23,R03,853,968,44.0,0.0,0,0,97830,0.7024
2023-05-24,R03,874,1051,35.6,0.0,0,0,97539,0.6979
2023-05-25,R03,942,1166,37.6,1.6,0,0,97196,0.737
2023-05-26,R03,1060,1180,33.5,0.0,0,0,97346,0.6781
2023-05-27,R03,980,1115,36.4,6.7,0,0,97417,0.6068
2023-05-28,R03,904,1086,34.9,0.5,0,0,97872,0.7542
2023-05-29,R03,951,1095,38.9,2.9,0,0,97306,0.7622
2023-05-30,R03,918,1039,37.9,3.3,0,0,97962,0.6625
2023-05-31,R03,1051,1111,37.5,4.4,0,0,97413,0.7317
2023-06-01,R03,1129,1309,37.0,5.0,0,0,98134,0.746
2023-06-02,R03,1144,1260,36.6,2.4,0,0,97669,0.6072
2023-06-03,R03,1037,1209,39.4,19.6,0,0,97804,0.6422
2023-06-04,R03,1198,1267,36.8,0.0,0,0,97285,0.6501
2023-06-05,R03,995,1136,37.2,5.1,0,0,97647,0.7318
2023-06-06,R03,962,1165,38.8,2.9,0,0,97451,0.6924
2023-06-07,R03,996,1156,34.9,3.9,0,0,98268,0.6323
2023-06-08,R03,1044,1255,36.0,10.6,0,0,98642,0.7336
2023-06-09,R03,974,1185,32.9,4.4,0,0,98161,0.7193
2023-06-10,R03,1324,1398,32.2,0.0,0,0,98067,0.6012
2023-06-11,R03,963,1107,33.0,1.5,0,0,97643,0.6891
2023-06-12,R03,1011,1088,37.4,1.0,0,0,97362,0.7442
2023-06-13,R03,1075,1122,31.1,1.7,0,0,97027,0.7305
2023-06-14,R03,988,1093,38.4,0.0,0,0,97385,0.6536
2023-06-15,R03,1055,1239,37.1,3.8,0,0,97871,0.7124
2023-06-16,R03,1124,1223,33.8,4.2,0,0,97053,0.7235
2023-06-17,R03,1008,1222,36.2,12.1,0,0,96994,0.7205
2023-06-18,R03,1389,2266,36.4,3.1,0,1,97325,0.402
2023-06-19,R03,1042,1944,35.5,13.9,0,1,97747,0.3923
2023-06-20,R03,1307,2160,35.0,6.4,0,1,97646,0.414
2023-06-21,R03,1407,2054,32.5,6.2,0,1,98259,0.4551
2023-06-22,R03,1307,2415,37.5,4.9,0,1,98368,0.5009
2023-06-23,R03,1697,2162,37.2,0.3,0,1,97362,0.3647
2023-06-24,R03,1678,2147,35.5,0.0,0,1,97730,0.4078
2023-06-25,R03,1361,2059,38.8,1.2,0,1,96911,0.4507
2023-06-26,R03,1304,2160,30.0,0.0,0,1,97799,0.4612
2023-06-27,R03,1025,1813,32.1,0.0,0,1,97912,0.4109
2023-06-28,R03,1645,2150,38.3,0.3,0,1,97983,0.3991
2023-06-29,R03,1829,2515,43.8,0.0,0,1,97544,0.4312
2023-06-30,R03,1577,2350,29.4,0.0,0,1,97486,0.4135
2023-07-01,R03,1619,2687,29.9,3.6,0,1,98019,0.4995
2023-07-02,R03,1760,2408,33.1,6.7,0,1,97029,0.4713
2023-07-03,R03,1722,2360,30.0,4.0,0,1,97776,0.4761
2023-07-04,R03,1371,2252,36.2,0.0,0,1,97914,0.3734
2023-07-05,R03,1216,2178,36.5,5.1,0,1,97584,0.4606
2023-07-06,R03,1888,2706,33.9,4.0,0,1,97699,0.5473
2023-07-07,R03,1483,2511,32.6,14.2,0,1,97449,0.431
2023-07-08,R03,1822,2455,31.3,0.0,0,1,97756,0.5547
2023-07-09,R03,1424,2251,30.1,6.3,0,1,97485,0.5082
2023-07-10,R03,2377,3441,27.6,1.0,1,1,98196,0.4916
2023-07-11,R03,2305,3322,32.2,0.0,1,1,97923,0.5142
2023-07-12,R03,2456,3349,33.1,0.0,1,1,97664,0.4369
2023-07-13,R03,2638,3952,32.6,11.4,1,1,97915,0.4841
2023-07-14,R03,2663,3695,24.5,6.4,1,1,98548,0.3977
2023-07-15,R03,1628,2327,29.0,7.7,0,1,97823,0.4306
2023-07-16,R03,1505,2154,32.0,6.3,0,1,97881,0.4982
2023-07-17,R03,1233,2216,28.0,3.7,0,1,98759,0.4191
2023-07-18,R03,1662,2108,29.8,7.1,0,1,98618,0.3802
2023-07-19,R03,1209,1973,28.6,9.5,0,1,96662,0.4557
2023-07-20,R03,6913,11213,33.1,4.1,0,1,98214,0.474
2023-07-21,R03,7404,12075,32.2,12.9,0,1,98266,0.5005
2023-07-22,R03,7394,11697,31.1,0.0,0,1,98101,0.478
2023-07-23,R03,7056,11307,33.5,0.7,0,1,97792,0.4108
2023-07-24,R03,1519,2051,30.8,0.1,0,1,98254,0.4525
2023-07-25,R03,1295,2022,32.6,10.7,0,1,97437,0.4243
2023-07-26,R03,1508,2246,33.5,1.2,0,1,98591,0.4206
2023-07-27,R03,1241,2018,29.0,10.8,0,1,97230,0.455
2023-07-28,R03,1378,2536,32.3,3.6,0,1,98802,0.4708
2023-07-29,R03,1571,2460,37.4,0.0,0,1,97754,0.4522
2023-07-30,R03,1226,2124,31.9,4.7,0,1,96973,0.373
2023-07-31,R03,1553,2416,29.3,7.1,0,1,98397,0.5023
2023-08-01,R03,1473,2255,28.9,0.0,0,1,97982,0.5747
2023-08-03,R03,1647,2632,32.5,0.0,0,1,98143,0.5788
2023-08-04,R03,2016,2586,28.8,0.0,0,1,98628,0.6094
2023-08-05,R03,1506,2573,27.2,0.0,0,1,97551,0.5297
2023-08-06,R03,1919,2580,31.3,0.0,0,1,98072,0.5652
2023-08-07,R03,1418,2385,34.6,0.0,0,1,98003,0.5894
2023-08-08,R03,1638,2415,27.5,4.1,0,1,98020,0.5188
2023-08-09,R03,1354,2402,30.8,9.7,0,1,98053,0.5421
2023-08-10,R03,1450,2070,29.2,3.4,0,1,96870,0.5421
2023-08-11,R03,1971,2619,29.9,3.3,0,1,97814,0.7066
2023-08-12,R03,1450,2307,31.4,14.9,0,1,97259,0.5312
2023-08-13,R03,1866,2543,32.3,14.8,0,1,98549,0.5822
2023-08-14,R03,2000,2859,28.5,2.9,1,1,98137,0.5801
2023-08-15,R03,1427,2635,30.9,5.2,1,1,97721,0.5055
2023-08-16,R03,1363,2355,30.5,0.0,1,1,98763,0.5852
2023-08-17,R03,1580,2201,33.2,6.1,0,1,97735,0.4373
2023-08-18,R03,1785,2306,25.4,1.9,0,1,97371,0.5579
2023-08-19,R03,1739,2848,37.0,7.9,0,1,98181,0.5272
2023-08-20,R03,1308,2253,27.6,0.0,0,1,97902,0.5676
2023-08-21,R03,1286,1932,27.6,10.5,0,1,98749,0.557
2023-08-22,R03,1523,1917,30.4,7.2,0,1,99346,0.5706
2023-08-23,R03,1094,1809,28.7,10.3,0,1,97782,0.6018
2023-08-24,R03,1429,2364,29.8,9.3,0,1,98769,0.5204
2023-08-25,R03,2172,3146,27.7,0.0,1,1,97986,0.5067
2023-08-26,R03,2433,3261,32.4,4.6,1,1,97998,0.5426
2023-08-27,R03,2181,3141,29.6,9.6,1,1,97294,0.6306
2023-08-28,R03,2078,2688,30.0,0.0,1,1,98284,0.5657
2023-08-29,R03,1717,1771,30.3,2.2,1,0,98374,0.6747
2023-08-30,R03,1810,1810,25.6,0.4,1,0,97812,0.6813
2023-08-31,R03,1973,1983,32.0,0.0,1,0,98382,0.7171
2023-09-01,R03,1452,1585,32.4,0.0,0,0,98750,0.6526
2023-09-02,R03,1436,1702,27.1,5.4,0,0,97649,0.7006
2023-09-03,R03,1244,1385,29.2,0.0,0,0,97909,0.7566
2023-09-04,R03,1356,1425,30.0,0.0,0,0,98161,0.7512
2023-09-05,R03,1729,1821,33.0,1.4,1,0,98334,0.7264
2023-09-06,R03,1858,2011,24.7,3.7,1,0,98009,0.7001
2023-09-07,R03,2177,2393,27.9,0.0,1,0,97399,0.6989
2023-09-08,R03,2183,2245,29.1,0.0,1,0,98304,0.6528
2023-09-09,R03,2038,2056,26.1,8.6,1,0,96976,0.7581
2023-09-10,R03,1900,2046,29.0,6.0,1,0,98107,0.7671
2023-09-11,R03,1771,1928,24.6,0.0,1,0,98859,0.7919
2023-09-12,R03,1641,1735,29.5,0.0,1,0,97681,0.7703
2023-09-13,R03,1835,1835,28.0,6.7,1,0,97989,0.7042
2023-09-14,R03,1967,2115,28.5,7.3,1,0,98709,0.7704
2023-09-15,R03,2040,2188,30.6,0.0,1,0,98158,0.8094
2023-09-16,R03,1305,1366,33.1,0.0,0,0,97708,0.7309
2023-09-17,R03,1143,1213,27.3,6.0,0,0,98277,0.7457
2023-09-18,R03,1032,1212,26.8,0.4,0,0,98021,0.8139
2023-09-19,R03,946,1126,27.3,0.0,0,0,98184,0.7871
2023-09-20,R03,993,1183,30.9,0.0,0,0,97730,0.7924
2023-09-21,R03,1013,1094,29.1,14.9,0,0,97744,0.8434
2023-09-22,R03,1170,1327,28.5,0.0,0,0,98739,0.8468
2023-09-23,R03,1014,1101,30.4,6.3,0,0,99406,0.8856
2023-09-24,R03,1062,1182,28.7,7.3,0,0,98766,0.7477
2023-09-25,R03,1046,1139,29.6,3.0,0,0,98398,0.8086
2023-09-26,R03,963,1109,27.1,0.0,0,0,98283,0.8361
2023-09-27,R03,1000,1072,28.3,0.0,0,0,98463,0.8304
2023-09-28,R03,1189,1255,23.4,0.0,0,0,97740,0.7769
2023-09-29,R03,1178,1197,30.2,4.1,0,0,98086,0.7938
2023-09-30,R03,1267,1324,30.0,1.0,0,0,98489,0.7798
2023-10-01,R03,1521,1582,27.5,0.1,1,0,99216,0.9646
2023-10-02,R03,4591,6206,26.1,7.3,1,1,97271,0.8832
2023-10-03,R03,4390,5954,23.1,0.0,1,1,98415,0.9801
2023-10-04,R03,4510,6321,22.3,4.7,1,1,98414,0.9589
2023-10-05,R03,4846,6499,25.1,0.1,1,1,98951,0.9753
2023-10-06,R03,5198,7277,28.0,1.2,1,1,98458,0.9946
2023-10-07,R03,5135,7075,33.4,0.0,1,1,98239,0.973
2023-10-08,R03,1486,1568,26.9,5.1,1,0,98125,0.9657
2023-10-09,R03,1438,1510,29.3,1.4,1,0,97777,0.9411
2023-10-10,R03,1389,1427,31.3,0.0,1,0,98211,0.937
2023-10-11,R03,1447,1448,26.4,0.0,1,0,98615,0.9248
2023-10-12,R03,1504,1640,26.3,1.8,1,0,98362,0.923
2023-10-13,R03,1743,1864,31.6,1.0,1,0,98234,0.9406
2023-10-14,R03,1583,1625,17.9,10.8,1,0,98317,0.9017
2023-10-15,R03,1423,1457,30.7,1.4,1,0,97911,0.9184
2023-10-16,R03,1011,1073,28.7,6.5,0,0,98889,0.9558
2023-10-17,R03,787,952,22.7,0.0,0,0,98018,0.9887
2023-10-18,R03,911,1062,29.2,6.3,0,0,97487,0.9995
2023-10-19,R03,854,1006,31.1,0.0,0,0,98759,0.9528
2023-10-20,R03,954,1150,25.1,0.0,0,0,98636,0.9254
2023-10-21,R03,1041,1161,28.2,7.5,0,0,97942,0.9525
2023-10-22,R03,2660,3705,26.3,8.6,0,1,97785,0.9273
2023-10-23,R03,2452,3406,25.6,0.0,0,1,98333,0.9428
2023-10-24,R03,931,964,29.2,11.2,0,0,97637,0.9233
2023-10-25,R03,1468,1484,31.3,9.0,1,0,98288,0.9968
2023-10-26,R03,1605,1753,24.8,2.8,1,0,97203,0.9676
2023-10-27,R03,1764,1782,27.4,2.0,1,0,99209,0.9938
2023-10-28,R03,1643,1795,19.1,0.0,1,0,98763,0.9889
2023-10-29,R03,1611,1614,25.4,0.0,1,0,98716,0.9539
2023-10-30,R03,1354,1500,27.8,2.6,1,0,98092,0.897
2023-10-31,R03,1419,1462,27.2,5.8,1,0,97971,0.8671
2023-11-01,R03,1031,1177,25.2,1.4,0,0,98507,0.9993
2023-11-02,R03,1042,1131,22.7,0.0,0,0,97734,0.9955
2023-11-03,R03,1112,1271,23.2,4.6,0,0,98299,0.963
2023-11-04,R03,869,1021,22.4,0.0,0,0,97709,0.8956
2023-11-05,R03,1054,1143,21.5,0.0,0,0,98856,0.9247
2023-11-06,R03,979,1107,17.5,0.0,0,0,97716,0.9166
2023-11-07,R03,884,967,21.4,9.1,0,0,97734,0.9602
2023-11-08,R03,849,1018,20.3,0.0,0,0,98755,0.9008
2023-11-09,R03,908,1045,19.3,1.6,0,0,98007,0.9524
2023-11-10,R03,1015,1219,21.7,3.7,0,0,98555,0.9092
2023-11-11,R03,1104,1245,21.0,9.4,0,0,98043,0.8928
2023-11-12,R03,987,1076,21.7,0.0,0,0,98401,1.0
2023-11-13,R03,881,1057,22.1,0.0,0,0,97854,0.9555
2023-11-14,R03,797,946,21.2,2.1,0,0,97296,0.9287
2023-11-15,R03,824,896,16.8,3.1,0,0,96853,0.9511
2023-11-16,R03,870,1002,20.3,8.7,0,0,98820,0.862
2023-11-17,R03,879,1012,21.6,6.8,0,0,98859,0.9896
2023-11-18,R03,1284,1420,20.6,0.0,1,0,98223,0.9284
2023-11-19,R03,1145,1177,22.0,0.0,1,0,97848,0.9427
2023-11-20,R03,1034,1073,26.4,0.0,1,0,97742,0.9278
2023-11-21,R03,836,865,22.5,2.9,0,0,98961,0.9908
2023-11-22,R03,750,880,16.1,0.0,0,0,97455,0.9575
2023-11-23,R03,911,1003,24.5,5.1,0,0,98076,0.9048
2023-11-24,R03,965,1001,23.0,0.0,0,0,98036,1.0
2023-11-25,R03,946,998,20.8,8.7,0,0,98834,0.9332
2023-11-26,R03,805,845,22.0,0.0,0,0,99215,0.9108
2023-11-27,R03,787,896,24.4,5.8,0,0,98394,0.9948
2023-11-28,R03,742,824,24.1,5.3,0,0,98545,0.9347
2023-11-29,R03,702,863,18.2,0.0,0,0,98965,0.9277
2023-11-30,R03,799,1004,17.8,2.8,0,0,98520,0.8479
2023-12-01,R03,1072,1166,17.2,1.8,0,0,98401,0.944
2023-12-02,R03,1016,1127,16.7,0.0,0,0,98518,0.9506
2023-12-03,R03,1075,1168,15.3,2.1,0,0,97542,0.921
2023-12-04,R03,938,1038,16.6,5.4,0,0,98570,0.9564
2023-12-05,R03,798,913,23.0,1.3,0,0,98245,0.9723
2023-12-06,R03,917,951,17.8,1.7,0,0,98423,0.9266
2023-12-07,R03,912,1048,17.4,0.0,0,0,97699,0.9678
2023-12-08,R03,942,985,10.5,0.0,0,0,98666,0.9115
2023-12-09,R03,907,995,15.7,4.1,0,0,98070,0.9814
2023-12-10,R03,893,967,16.1,0.0,0,0,98826,0.9119
2023-12-11,R03,819,967,20.4,0.0,0,0,98890,0.923
2023-12-12,R03,715,865,14.7,0.0,0,0,98174,0.9493
2023-12-13,R03,825,934,16.9,0.0,0,0,99154,0.9389
2023-12-14,R03,825,1008,15.2,12.2,0,0,97726,0.9767
2023-12-15,R03,967,1053,13.9,0.0,0,0,98002,0.9398
2023-12-16,R03,907,948,18.5,5.8,0,0,98567,0.8511
2023-12-17,R03,2364,3789,14.4,1.0,0,1,99095,0.9458
2023-12-18,R03,855,930,15.3,8.1,0,0,98714,0.8746
2023-12-19,R03,767,867,20.8,8.5,0,0,97960,0.9148
2023-12-20,R03,694,853,17.0,0.0,0,0,98261,0.9625
2023-12-21,R03,865,926,17.6,4.7,0,0,98739,0.9262
2023-12-22,R03,886,1057,13.7,0.8,0,0,98336,0.8929
2023-12-23,R03,1076,1238,19.8,0.0,1,0,99085,0.9676
2023-12-24,R03,1000,1043,18.5,3.7,1,0,98389,0.9303
2023-12-25,R03,1096,1190,19.6,3.1,1,0,97985,0.9679
2023-12-26,R03,1942,2895,15.8,3.1,1,1,97898,0.9563
2023-12-27,R03,1592,2394,15.0,0.9,0,1,98591,0.9087
2023-12-28,R03,1820,2638,17.4,0.0,0,1,98281,0.9965
2023-12-29,R03,1864,2705,13.2,2.6,0,1,99151,1.0
2023-12-30,R03,1763,2572,13.9,0.0,0,1,99173,0.9477
2023-12-31,R03,811,941,12.3,0.7,0,0,99357,1.0
2024-01-01,R03,873,1000,17.7,6.1,0,0,98366,0.887
2024-01-02,R03,853,944,21.0,1.7,0,0,97997,0.7862
2024-01-03,R03,808,982,19.5,0.0,0,0,98237,0.8081
2024-01-04,R03,931,1055,18.4,5.4,0,0,99767,0.8743
2024-01-05,R03,1055,1108,15.1,0.0,0,0,98726,0.8109
2024-01-06,R03,879,1044,18.1,4.8,0,0,97538,0.8094
2024-01-07,R03,902,1043,20.3,2.9,0,0,98240,0.8809
2024-01-08,R03,929,1087,16.6,4.0,0,0,97613,0.7034
2024-01-09,R03,829,956,18.1,3.0,0,0,98766,0.7678
2024-01-10,R03,889,966,17.7,0.0,0,0,98016,0.8208
2024-01-11,R03,2580,4511,15.2,0.0,0,1,98281,0.8422
2024-01-12,R03,2681,4598,16.4,3.9,0,1,98397,0.8632
2024-01-13,R03,3847,6149,26.7,9.8,1,1,98977,0.7561
2024-01-14,R03,3371,5706,18.4,6.7,1,1,97678,0.7893
2024-01-15,R03,3450,5918,14.5,0.0,1,1,98143,0.8139
2024-01-16,R03,2981,5005,20.3,0.0,1,1,98805,0.7898
2024-01-17,R03,1181,1253,20.1,6.2,1,0,98895,0.7918
2024-01-18,R03,964,1000,19.4,4.6,0,0,97929,0.7822
2024-01-19,R03,879,1036,16.1,0.0,0,0,98615,0.7234
2024-01-20,R03,863,954,17.8,3.4,0,0,98522,0.8149
2024-01-21,R03,750,792,16.0,0.0,0,0,99693,0.7956
2024-01-22,R03,716,854,24.8,0.0,0,0,98520,0.8537
2024-01-23,R03,707,782,14.2,4.4,0,0,98702,0.8732
2024-01-24,R03,797,874,12.5,0.5,0,0,98950,0.8084
2024-01-25,R03,956,997,18.4,1.2,1,0,99173,0.8669
2024-01-26,R03,1144,1183,22.7,4.2,1,0,99216,0.7996
2024-01-27,R03,1102,1231,15.6,0.6,1,0,99239,0.8375
2024-01-28,R03,773,909,18.6,6.7,0,0,97722,0.8087
2024-01-29,R03,790,862,15.9,0.0,0,0,99127,0.7209
2024-01-30,R03,732,787,18.4,0.0,0,0,98107,0.8962
2024-01-31,R03,715,831,19.3,0.0,0,0,98833,0.8409
2024-02-01,R03,971,1061,21.7,7.1,0,0,98838,0.8341
2024-02-02,R03,1087,1176,19.1,0.0,0,0,99320,0.8571
2024-02-03,R03,849,1014,22.3,0.0,0,0,98729,0.8946
2024-02-04,R03,946,996,18.9,0.0,0,0,99670,0.8451
2024-02-05,R03,809,937,20.9,0.7,0,0,98507,0.8005
2024-02-06,R03,802,822,20.2,0.0,0,0,97956,0.8218
2024-02-07,R03,740,870,26.5,8.6,0,0,98256,0.8213
2024-02-08,R03,887,1028,20.3,2.1,0,0,98337,0.9035
2024-02-09,R03,876,1060,16.7,0.0,0,0,98781,0.7409
2024-02-10,R03,878,987,19.5,6.5,0,0,98534,0.7584
2024-02-11,R03,948,1026,15.4,0.0,0,0,98299,0.7982
2024-02-12,R03,856,914,19.4,4.4,0,0,97348,0.8044
2024-02-14,R03,738,854,14.4,4.9,0,0,97866,0.7882
2024-02-15,R03,838,956,21.6,0.0,0,0,98815,0.766
2024-02-16,R03,834,922,21.4,1.2,0,0,98285,0.7466
2024-02-17,R03,795,903,22.0,12.3,0,0,98387,0.8041
2024-02-18,R03,780,861,26.5,0.0,0,0,98943,0.8211
2024-02-19,R03,779,930,19.5,10.7,0,0,97971,0.9049
2024-02-20,R03,711,792,23.6,0.1,0,0,98328,0.8353
2024-02-21,R03,732,821,17.1,0.0,0,0,97941,0.837
2024-02-22,R03,790,905,20.8,0.0,0,0,98307,0.7941
2024-02-23,R03,816,957,19.8,6.3,0,0,98433,0.8542
2024-02-24,R03,789,897,27.2,0.0,0,0,97987,0.7542
2024-02-25,R03,845,914,25.2,0.0,0,0,99785,0.7684
2024-02-26,R03,763,826,20.2,0.0,0,0,98476,0.8343
2024-02-27,R03,796,889,20.6,0.3,0,0,99710,0.7828
2024-02-28,R03,714,847,26.9,0.0,0,0,98674,0.7963
2024-02-29,R03,864,1045,21.1,0.0,0,0,98557,0.8008
2024-03-01,R03,970,1102,27.5,2.9,0,0,98893,0.8278
2024-03-02,R03,883,1009,23.1,4.2,0,0,99316,0.802
2024-03-03,R03,960,1014,27.9,0.0,0,0,98425,0.8646
